id,artist_lastfm,listeners_lastfm,scrobbles_lastfm
1244,Dierks Bentley,,
1245,Sevendust,,
1246,Panda Bear,,
1247,Cocteau Twins,,
1248,Them Crooked Vultures,,
1249,Archive,,
1250,Toro y Moi,,
1251,Diplo,,
1252,Rachael Yamagata,,
1253,The Raveonettes,,
1254,Best Coast,,
1255,The Avett Brothers,,
1256,D'Angelo,,
1257,Boys Noize,,
1258,Godspeed You! Black Emperor,,
1259,Death in Vegas,,
1260,Blue Foundation,,
1261,Less Than Jake,,
1262,Manchester Orchestra,,
1263,Janelle Monáe,,
1264,Helloween,,
1265,We the Kings,,
1266,The Avalanches,,
1267,The Zutons,,
1268,Fear Factory,,
1269,Arch Enemy,,
1270,Flunk,,
1271,Yelle,,
1272,Matt Costa,,
1273,Nazareth,,
1274,Felix Mendelssohn,,
1275,The Civil Wars,,
1276,Young Buck,,
1277,Gogol Bordello,,
1278,Jessica Simpson,,
1279,Luke Bryan,,
1280,Alan Jackson,,
1281,You Me at Six,,
1282,Crystal Fighters,,
1283,Faith Hill,,
1284,Rob Thomas,,
1285,Warpaint,,
1286,Danzig,,
1287,J. Holiday,,
1288,Caesars,,
1289,Rick Astley,,
1290,Bob Seger,,
1291,2 Chainz,,
1292,Augustana,,
1293,Black Label Society,,
1294,The Pharcyde,,
1295,Meek Mill,,
1296,Little Richard,,
1297,Sergei Rachmaninoff,,
1298,Canned Heat,,
1299,Talk Talk,,
1300,Patrick Wolf,,
1301,Blind Guardian,,
1302,Marcy Playground,,
1303,Vertical Horizon,,
1304,Skunk Anansie,,
1305,Joanna Newsom,,
1306,Charlie Parker,,
1307,Band of Skulls,,
1308,Alexisonfire,,
1309,Saosin,,
1310,Low,,
1311,Andrea Bocelli,,
1312,Fischerspooner,,
1313,Trentemøller,,
1314,+44,,
1315,Fountains of Wayne,,
1316,Miranda Lambert,,
1317,James,,
1318,Peter Tosh,,
1319,Uriah Heep,,
1320,Calexico,,
1321,Franz Joseph Haydn,,
1322,Huey Lewis & The News,,
1323,KC and The Sunshine Band,,
1324,Carole King,,
1325,Social Distortion,,
1326,Box Car Racer,,
1327,Enter Shikari,,
1328,Cults,,
1329,Status Quo,,
1330,Temple of the Dog,,
1331,Chingy,,
1332,DJ Fresh,,
1333,Chicane,,
1334,Soil,,
1335,Shiny Toy Guns,,
1336,Kosheen,,
1337,Extreme,,
1338,Slightly Stoopid,,
1339,Free,,
1340,Steve Aoki,,
1341,Millencolin,,
1342,Juanes,,
1343,Cheryl Cole,,
1344,Yung Joc,,
1345,Soulfly,,
1346,Mark Knopfler,,
1347,Ghostface Killah,,
1348,Real Estate,,
1349,Dave Brubeck,,
1350,SBTRKT,,
1351,Meghan Trainor,,
1352,Richard Wagner,,
1353,Sonata Arctica,,
1354,"Crosby, Stills & Nash",,
1355,Hank Williams,,
1356,Smokey Robinson and The Miracles,,
1357,The Bird and the Bee,,
1358,Alabama Shakes,,
1359,Westlife,,
1360,Grandaddy,,
1361,Manowar,,
1362,The Bloody Beetroots,,
1363,The Proclaimers,,
1364,Ash,,
1365,DJ Snake,,
1366,Warren G,,
1367,The Pointer Sisters,,
1368,Sky Ferreira,,
1369,New Radicals,,
1370,A Flock of Seagulls,,
1371,Gin Blossoms,,
1372,Starship,,
1373,Bill Evans,,
1374,Sarah Brightman,,
1375,Hanson,,
1376,Mr. Oizo,,
1377,Bassnectar,,
1378,Filter,,
1379,French Montana,,
1380,Example,,
1381,James Horner,,
1382,Clipse,,
1383,Sébastien Tellier,,
1384,Volbeat,,
1385,Carly Simon,,
1386,The Starting Line,,
1387,The Maine,,
1388,Emeli Sandé,,
1389,Quantic,,
1390,Bauhaus,,
1391,Jerry Lee Lewis,,
1392,Jennifer Hudson,,
1393,India.Arie,,
1394,Eiffel 65,,
1395,De-Phazz,,
1396,The Drifters,,
1400,Plan B,,
1409,Howlin' Wolf,,
1410,Rooney,,
1411,Stevie Ray Vaughan and Double Trouble,,
1412,Fink,,
1414,Jon Hopkins,,
1415,Armand van Helden,,
1416,Jeff Beck,,
1417,Travie McCoy,,
1418,Booker T. & the MG's,,
1419,Fugazi,,
1420,Slowdive,,
1421,Guster,,
1422,The Presets,,
1423,Gorilla Zoe,,
1424,The Pigeon Detectives,,
1425,Don Omar,,
1426,Better Than Ezra,,
1427,Jesse McCartney,,
1428,Lil Jon,,
1429,Starfucker,,
1430,Jill Scott,,
1431,Toots and The Maytals,,
1432,The Breeders,,
1433,Maurice Ravel,,
1434,Chaka Khan,,
1435,MF DOOM,,
1436,Texas,,
1437,Porter Robinson,,
1438,ScHoolboy Q,,
1439,The Sounds,,
1443,Julian Casablancas,,
1444,The Devil Wears Prada,,
1445,Parkway Drive,,
1446,Banks,,
1447,Belinda Carlisle,,
1448,Cradle of Filth,,
1449,The Lovin' Spoonful,,
1450,Natalia Kills,,
1451,Ferry Corsten,,
1452,Gary Numan,,
1453,Spiritualized,,
1454,Above & Beyond,,
1455,Girls,,
1456,MØ,,
1457,Kim Wilde,,
1458,Los Campesinos!,,
1459,George Ezra,,
1460,Tom Odell,,
1461,All Saints,,
1462,The Dave Brubeck Quartet,,
1463,Rick James,,
1464,Mylo,,
1465,Shawn Mendes,,
1466,Chairlift,,
1467,Pretty Lights,,
1468,Gloria Gaynor,,
1469,Purity Ring,,
1470,Black Flag,,
1471,Chic,,
1472,Jamie T,,
1473,Frightened Rabbit,,
1474,Apparat,,
1475,Jadakiss,,
1476,Nico,,
1477,Joan Baez,,
1478,Robert Palmer,,
1479,Ziggy Marley,,
1480,Wilson Pickett,,
1481,Alex Clare,,
1482,Michael Nyman,,
1483,Stereolab,,
1484,Dispatch,,
1485,Robert Schumann,,
1486,Psy,,
1487,"Emerson, Lake & Palmer",,
1488,Eva Cassidy,,
1489,Soul Asylum,,
1490,Cute Is What We Aim For,,
1491,Inna,,
1492,Mono,,
1499,Default,,
1504,Raekwon,,
1505,Hootie & The Blowfish,,
1506,Shout Out Louds,,
1507,Against Me!,,
1508,Electric Six,,
1509,Stevie Nicks,,
1510,Pusha T,,
1511,Afrojack,,
1512,Billy Currington,,
1513,Amon Amarth,,
1514,The Black Crowes,,
1515,Blue October,,
1517,"Harry Connick, Jr.",,
1518,Cassius,,
1519,Wheatus,,
1520,Anna Nalick,,
1521,10 Years,,
1522,Gipsy Kings,,
1523,Squarepusher,,
1524,Chumbawamba,,
1525,Ol' Dirty Bastard,,
1526,She Wants Revenge,,
1527,Hawthorne Heights,,
1528,Christina Milian,,
1529,Milky Chance,,
1530,August Burns Red,,
1531,Mindless Self Indulgence,,
1532,The Everly Brothers,,
1533,Radical Face,,
1534,Labrinth,,
1535,The Glitch Mob,,
1536,George Strait,,
1537,Camille Saint-Saëns,,
1538,Mandy Moore,,
1539,Joe,,
1542,Yazoo,,
1543,Ministry,,
1544,Blind Pilot,,
1545,The Radio Dept.,,
1546,Eluvium,,
1547,Chromatics,,
1548,The Cool Kids,,
1549,Dead or Alive,,
1550,MxPx,,
1551,"The Good, the Bad & the Queen",,
1552,The Faint,,
1553,Forever the Sickest Kids,,
1554,Neko Case,,
1555,Doris Day,,
1556,This Will Destroy You,,
1557,Aesop Rock,,
1558,The Gaslight Anthem,,
1559,LeAnn Rimes,,
1560,Apollo 440,,
1561,Vitalic,,
1562,Kodaline,,
1563,Benjamin Francis Leftwich,,
1564,Bobby McFerrin,,
1565,Bobby Womack,,
1566,!!!,,
1567,Gang of Four,,
1568,Gentleman,,
1569,Cary Brothers,,
1570,Blood Red Shoes,,
1571,Coconut Records,,
1572,From First to Last,,
1573,Alexandre Desplat,,
1574,Sparklehorse,,
1575,Kruder & Dorfmeister,,
1576,J Dilla,,
1577,The Psychedelic Furs,,
1578,Thirteen Senses,,
1579,Powerman 5000,,
1580,Post Malone,,
1581,The Charlatans,,
1582,Halsey,,
1583,White Zombie,,
1584,Bananarama,,
1585,London Grammar,,
1586,Glenn Miller,,
1587,Au Revoir Simone,,
1588,65daysofstatic,,
1589,Robert Miles,,
1590,Everlast,,
1591,Ying Yang Twins,,
1592,Great Lake Swimmers,,
1593,Zac Brown Band,,
1594,Procol Harum,,
1595,Dirty Projectors,,
1596,Bent,,
1597,Dev,,
1598,Alesso,,
1599,The Herbaliser,,
1600,Newton Faulkner,,
1601,Jessie Ware,,
1602,The La's,,
1603,Django Reinhardt,,
1604,Gladys Knight & The Pips,,
1605,Salt-N-Pepa,,
1606,The War on Drugs,,
1607,Ben Kweller,,
1608,Melody Gardot,,
1609,David Gilmour,,
1610,The Format,,
1611,"Does It Offend You, Yeah?",,
1612,Kevin Rudolf,,
1613,Serge Gainsbourg,,
1614,Johann Pachelbel,,
1615,Anathema,,
1616,Bibio,,
1617,The Future Sound of London,,
1618,IAMX,,
1619,DJ Krush,,
1620,Wings,,
1624,Brooks & Dunn,,
1625,Dr. Dog,,
1626,Sub Focus,,
1627,Paloma Faith,,
1628,Richard Ashcroft,,
1629,Breathe Carolina,,
1630,Pinback,,
1631,The Troggs,,
1632,Jim Jones,,
1633,Lenka,,
1634,Prodigy,,
1635,Citizen Cope,,
1636,Lit,,
1637,James Bay,,
1638,Pete Yorn,,
1639,Sam & Dave,,
1640,Die Antwoord,,
1641,Mr. Big,,
1642,Circa Survive,,
1643,Azealia Banks,,
1644,Funkadelic,,
1645,Jake Bugg,,
1646,Paris Hilton,,
1647,Beth Orton,,
1648,Garth Brooks,,
1649,Blockhead,,
1650,Fedde Le Grand,,
1651,Patsy Cline,,
1652,Sweet,,
1657,The Dresden Dolls,,
1658,Robert Plant,,
1659,Alex Gaudino,,
1660,Ronan Keating,,
1661,Astrud Gilberto,,
1662,Emancipator,,
1663,The Cult,,
1664,Finch,,
1668,James Newton Howard,,
1669,Maria Mena,,
1670,Taproot,,
1671,Barbra Streisand,,
1672,Era,,
1673,Jagged Edge,,
1674,Helios,,
1680,Little Mix,,
1681,Big L,,
1682,Fifth Harmony,,
1683,Jim Croce,,
1684,Maxwell,,
1685,Mel Tormé,,
1686,BT,,
1687,Baby Bash,,
1688,The O'Jays,,
1689,Buddy Guy,,
1690,Madcon,,
1691,blessthefall,,
1692,Joe Satriani,,
1693,XTC,,
1694,Big Boi,,
1695,Sugarland,,
1696,Television,,
1697,Our Lady Peace,,
1698,The View,,
1699,Thursday,,
1700,Mac DeMarco,,
1701,Ween,,
1702,Years & Years,,
1703,Love,,
1707,Saves the Day,,
1708,September,,
1709,Martha Reeves & The Vandellas,,
1710,Brandi Carlile,,
1711,HammerFall,,
1712,Testament,,
1713,The Dodos,,
1714,Charlotte Gainsbourg,,
1715,Sun Kil Moon,,
1716,Robert Johnson,,
1717,Tiga,,
1718,Mott the Hoople,,
1719,Battles,,
1720,Chet Faker,,
1721,Syd Barrett,,
1722,The Righteous Brothers,,
1723,Booka Shade,,
1724,Ultravox,,
1725,Eric B. & Rakim,,
1726,The Mighty Mighty Bosstones,,
1727,Berlin,,
1731,Three Dog Night,,
1732,Lisa Loeb,,
1733,McFly,,
1734,Antônio Carlos Jobim,,
1735,Waldeck,,
1736,Annie,,
1737,Jean Michel Jarre,,
1738,...And You Will Know Us by the Trail of Dead,,
1739,Glen Hansard,,
1740,XV,,
1741,Autechre,,
1742,Juicy J,,
1743,Twin Shadow,,
1744,Tonic,,
1745,The John Butler Trio,,
1746,Agnes Obel,,
1747,Epica,,
1748,Ocean Colour Scene,,
1749,The Get Up Kids,,
1750,Caetano Veloso,,
1751,Danity Kane,,
1752,Rob Dougan,,
1753,Rusko,,
1754,G-Eazy,,
1755,Vince Guaraldi Trio,,
1756,Mudhoney,,
1757,Gomez,,
1758,Paul Kalkbrenner,,
1759,Black Lips,,
1760,Gabriel Fauré,,
1761,Josh Ritter,,
1762,Woodkid,,
1763,Chris de Burgh,,
1764,Jamie xx,,
1765,Galantis,,
1766,The Pains of Being Pure at Heart,,
1767,Soulwax,,
1768,The Saturdays,,
1769,Naughty Boy,,
1770,Steve Winwood,,
1771,Kimya Dawson,,
1772,Bryan Ferry,,
1773,Pink Martini,,
1774,Secondhand Serenade,,
1775,Chiodos,,
1776,Ten Years After,,
1777,DevilDriver,,
1778,Sea Wolf,,
1779,George Benson,,
1780,Embrace,,
1784,Alesana,,
1785,Hot Chocolate,,
1786,Quiet Riot,,
1787,The Platters,,
1788,Robin Schulz,,
1789,Fitz and the Tantrums,,
1790,Feed Me,,
1791,Black Star,,
1792,KRS-One,,
1793,Ani DiFranco,,
1794,Colin Hay,,
1795,Dua Lipa,,
1796,Miami Horror,,
1797,Natalie Cole,,
1798,Ringo Starr,,
1799,Giuseppe Verdi,,
1800,Hammock,,
1801,Air Supply,,
1802,Phosphorescent,,
1803,Evans Blue,,
1804,Paul Weller,,
1805,Eve,,
1806,Jazmine Sullivan,,
1814,Mýa,,
1815,Stealers Wheel,,
1816,Prince & The Revolution,,
1817,Proof,,
1818,112,,
1819,King Crimson,,
1820,Dionne Warwick,,
1821,Destroyer,,
1822,Yael Naim,,
1823,Late of the Pier,,
1824,Benny Goodman,,
1825,Jazzanova,,
1826,Mr. Mister,,
1827,Coal Chamber,,
1828,New Young Pony Club,,
1829,Fool's Garden,,
1830,Eric Church,,
1831,Gloria Estefan,,
1832,Diddy - Dirty Money,,
1833,Soilwork,,
1834,Alexandra Burke,,
1835,Klaus Badelt,,
1836,Lil Jon & The East Side Boyz,,
1837,Flobots,,
1838,Accept,,
1839,Mutemath,,
1840,The Unicorns,,
1841,Screaming Trees,,
1842,Art Brut,,
1843,Kurt Vile,,
1844,The Sisters of Mercy,,
1845,Hatebreed,,
1846,Mr. Probz,,
1847,Future Islands,,
1848,Bobby Helms,,
1849,Inner Circle,,
1850,War,,
1851,Blues Traveler,,
1852,Poets of the Fall,,
1853,Dead Can Dance,,
1854,Dimmu Borgir,,
1855,Musiq,,
1856,John Newman,,
1857,Youth Lagoon,,
1858,Kat DeLuna,,
1859,Zara Larsson,,
1860,Hercules and Love Affair,,
1861,Wax Tailor,,
1862,Dilated Peoples,,
1863,Captain Beefheart & His Magic Band,,
1864,Jens Lekman,,
1865,Blank & Jones,,
1866,Bun B,,
1867,Joan Osborne,,
1868,Mirah,,
1870,Crash Test Dummies,,
1871,Descendents,,
1872,Flight Facilities,,
1873,Kyuss,,
1874,Wild Nothing,,
1875,Copeland,,
1876,Ben Lee,,
1877,Eartha Kitt,,
1878,Fats Domino,,
1879,Johnny Mathis,,
1880,Vanilla Ice,,
1881,Cursive,,
1882,Ella Fitzgerald & Louis Armstrong,,
1883,"Albert Hammond, Jr.",,
1884,Cher Lloyd,,
1885,Glass Animals,,
1886,Cartel,,
1893,Midlake,,
1894,Iced Earth,,
1895,Morphine,,
1896,The Blues Brothers,,
1897,The Notwist,,
1898,Grand Funk Railroad,,
1899,Sonny Rollins,,
1900,Ian Brown,,
1901,Saving Abel,,
1902,Mount Kimbie,,
1903,Marillion,,
1904,Sergei Prokofiev,,
1905,Rodrigo y Gabriela,,
1906,Brian McKnight,,
1907,Wavves,,
1908,The Replacements,,
1909,Tristan Prettyman,,
1910,Cash Cash,,
1911,Quincy Jones,,
1912,Unknown Mortal Orchestra,,
1913,CKY,,
1914,Natalie Merchant,,
1915,Bomfunk MC's,,
1916,Count Basie,,
1917,Odesza,,
1918,Katatonia,,
1919,Junkie XL,,
1920,Dmitri Shostakovich,,
1921,Nonpoint,,
1922,The Buggles,,
1923,Craig Armstrong,,
1924,Sharon Van Etten,,
1925,Luis Fonsi,,
1926,Richard Marx,,
1927,Gabriella Cilmi,,
1928,Immortal Technique,,
1929,We Came As Romans,,
1930,Guided by Voices,,
1931,Bad Meets Evil,,
1932,Kenny Rogers,,
1933,Charlie Puth,,
1934,Mushroomhead,,
1935,Afroman,,
1936,Bebel Gilberto,,
1937,Michael Bolton,,
1938,Melanie C,,
1939,Father John Misty,,
1940,Gustav Mahler,,
1941,J.J. Cale,,
1942,James Arthur,,
1943,GusGus,,
1944,W.A.S.P.,,
1945,Joseph Arthur,,
1946,Buckcherry,,
1947,K'naan,,
1948,Bachman-Turner Overdrive,,
1949,Deerhoof,,
1950,MAE,,
1951,Josh Groban,,
1952,The Heavy,,
1953,Harry Gregson-Williams,,
1954,Big K.R.I.T.,,
1955,Kid Ink,,
1956,The Moldy Peaches,,
1957,Liz Phair,,
1958,Band Aid,,
1959,Georges Bizet,,
1960,Junior Boys,,
1961,My Brightest Diamond,,
1962,Smoke City,,
1963,José Feliciano,,
1964,Surfer Blood,,
1965,The Magic Numbers,,
1966,Cutting Crew,,
1967,The Orb,,
1968,Cannonball Adderley,,
1969,Sonic Syndicate,,
1970,Horse Feathers,,
1971,Four Year Strong,,
1972,The Distillers,,
1973,Joe Budden,,
1974,Marques Houston,,
1975,The Beta Band,,
1976,Nick Jonas,,
1977,American Authors,,
1978,The Feeling,,
1979,Ane Brun,,
1980,Elvis Costello & The Attractions,,
1981,Cinderella,,
1982,Asia,,
1983,The Band Perry,,
1984,Redman,,
1985,Bad Brains,,
1986,Stratovarius,,
1987,Billy Ocean,,
1988,Warrant,,
1989,AlunaGeorge,,
1990,Modeselektor,,
1991,Jake Owen,,
1992,Q-Tip,,
1993,Loreena McKennitt,,
1994,Magic!,,
1995,Smile Empty Soul,,
1996,Faith Evans,,
1997,Brandon Flowers,,
1998,Gudda Gudda,,
1999,Avant,,
2000,Nils Frahm,,
2001,Big Punisher,,
2002,Wire,,
2003,Kid Loco,,
2004,Death,,
2005,Duke Dumont,,
2006,Roots Manuva,,
2007,Butthole Surfers,,
2008,The Brian Jonestown Massacre,,
2009,Puscifer,,
2010,Roger Waters,,
2011,Falco,,
2012,Damien Jurado,,
2013,Ray J,,
2014,Cassidy,,
2015,Dragonette,,
2016,Joe Walsh,,
2017,Celldweller,,
2018,Scouting for Girls,,
2019,Felix da Housecat,,
2020,Pierce The Veil,,
2021,Gold Panda,,
2022,Rick Springfield,,
2023,Chimaira,,
2024,Alphabeat,,
2025,GZA/Genius,,
2026,Gil Scott-Heron,,
2027,Deep Blue Something,,
2028,Juvenile,,
2029,Duck Sauce,,
2030,G. Love & Special Sauce,,
2031,Can,,
2032,Uffie,,
2033,Blitzen Trapper,,
2034,Gigi D'Agostino,,
2035,Saint Etienne,,
2036,Junior Senior,,
2037,Thompson Twins,,
2038,Prefuse 73,,
2039,Moderat,,
2040,Randy Newman,,
2041,Barry Manilow,,
2042,Midnight Oil,,
2043,Armor for Sleep,,
2044,Jackie Wilson,,
2045,Shawty Lo,,
2046,MS MR,,
2047,Alan Silvestri,,
2048,Kent,,
2049,Lil' Kim,,
2050,Shontelle,,
2051,Islands,,
2052,The Guess Who,,
2053,Alexandra Stan,,
2054,Rosemary Clooney,,
2055,Trans-Siberian Orchestra,,
2056,Small Faces,,
2057,Parliament,,
2058,Balmorhea,,
2059,Dizzy Gillespie,,
2060,Propellerheads,,
2061,Edwin Starr,,
2062,Ike & Tina Turner,,
2063,Hadouken!,,
2064,Bo Diddley,,
2065,Martina Topley-Bird,,
2066,The Lemonheads,,
2067,Mates of State,,
2068,Secret Garden,,
2069,Snap!,,
2070,Liars,,
2071,Kreator,,
2072,Ted Nugent,,
2073,Nitin Sawhney,,
2074,Shirley Bassey,,
2075,The Airborne Toxic Event,,
2076,Noisia,,
2077,Xiu Xiu,,
2078,Gregory Isaacs,,
2079,The Microphones,,
2080,Donny Hathaway,,
2081,Lord Huron,,
2082,Asking Alexandria,,
2083,Dark Tranquillity,,
2084,Wiley,,
2087,Axwell,,
2088,Eddie Cochran,,
2089,Fine Young Cannibals,,
2090,Mad Season,,
2091,Echosmith,,
2092,Missy Higgins,,
2093,Madeon,,
2094,Josh Turner,,
2095,Judy Garland,,
2096,Aly & AJ,,
2097,Richard Cheese,,
2098,Fanfarlo,,
2099,Henry Mancini,,
2100,The Automatic,,
2101,Troye Sivan,,
2102,Sam Sparro,,
2103,Shpongle,,
2104,Anthony Hamilton,,
2105,Clannad,,
2106,Big Brother & The Holding Company,,
2107,Alison Krauss,,
2108,Yiruma,,
2109,Coldcut,,
2110,Grace Jones,,
2111,Sister Hazel,,
2112,Groove Coverage,,
2113,Bonnie Raitt,,
2114,Alessia Cara,,
2115,Sir Edward Elgar,,
2116,ZHU,,
2117,Ramin Djawadi,,
2118,Cliff Richard,,
2119,The J. Geils Band,,
2120,Hey Monday,,
2121,Israel Kamakawiwo'ole,,
2122,American Hi-Fi,,
2123,Joe Purdy,,
2124,Blood Orange,,
2125,Modern Talking,,
2126,Lights,,
2127,Montgomery Gentry,,
2128,Scars on Broadway,,
2129,Lagwagon,,
2130,Method Man & Redman,,
2131,The Cab,,
2132,Me First and the Gimme Gimmes,,
2133,Refused,,
2134,Royal Blood,,
2135,Sebastian,,
2146,Broadcast,,
2147,Lonestar,,
2148,Foghat,,
2149,Tennis,,
2152,Candlebox,,
2153,"Sammy Davis, Jr.",,
2154,Rhye,,
2155,Queensrÿche,,
2156,Eddie Money,,
2157,Slash,,
2158,Los Hermanos,,
2159,The Verve Pipe,,
2160,Steve Earle,,
2161,Datarock,,
2162,Slade,,
2163,Martina McBride,,
2164,Delphic,,
2165,Lou Bega,,
2166,Young Dro,,
2167,Remy Zero,,
2168,Jedi Mind Tricks,,
2169,Freddie Mercury,,
2170,Hardwell,,
2171,Girl Talk,,
2172,Kamelot,,
2173,Seu Jorge,,
2174,Faces,,
2175,Tokio Hotel,,
2176,Boozoo Bajou,,
2177,Meshuggah,,
2178,Menomena,,
2179,Fluke,,
2180,Perfume Genius,,
2181,Blue,,
2182,Seeed,,
2183,Percy Sledge,,
2184,The Spinners,,
2185,O.A.R.,,
2186,Yelawolf,,
2187,Harry Belafonte,,
2188,The Damned,,
2189,Jae Millz,,
2190,Marc Anthony,,
2191,College,,
2193,Travi$ Scott,,
2194,The Hold Steady,,
2195,Olivia Newton-John,,
2196,The Dillinger Escape Plan,,
2197,Village People,,
2198,Wild Beasts,,
2199,Nosaj Thing,,
2200,dredg,,
2201,坂本龍一,,
2202,Paula Abdul,,
2203,Françoise Hardy,,
2204,Flight of the Conchords,,
2205,Burning Spear,,
2206,The Bouncing Souls,,
2207,FKA twigs,,
2208,Type O Negative,,
2209,Amorphis,,
2210,Norman Greenbaum,,
2211,Isis,,
2212,5 Seconds of Summer,,
2213,DJ Jazzy Jeff & The Fresh Prince,,
2214,Big Star,,
2215,ABC,,
2216,Burl Ives,,
2217,Sofa Surfers,,
2218,Sharon Jones and the Dap-Kings,,
2219,DJ Cam,,
2220,Traffic,,
2221,Townes Van Zandt,,
2222,Blackalicious,,
2223,Toploader,,
2224,Lordi,,
2225,Katrina and the Waves,,
2226,Pretty Ricky,,
2227,Turin Brakes,,
2228,Naughty By Nature,,
2229,Black Uhuru,,
2230,Minnie Riperton,,
2231,Die Ärzte,,
2232,DeVotchKa,,
2233,Angelo Badalamenti,,
2234,Emmylou Harris,,
2235,Katy B,,
2236,Modjo,,
2237,Ulrich Schnauss,,
2238,Beach Fossils,,
2239,Trace Adkins,,
2240,Dada Life,,
2241,Borgore,,
2242,Peter Frampton,,
2243,RZA,,
2244,Super Furry Animals,,
2245,Golden Earring,,
2246,Lemon Jelly,,
2247,Justin Nozuka,,
2248,Dead by April,,
2249,En Vogue,,
2250,Django Django,,
2251,Boyce Avenue,,
2252,Frank Turner,,
2253,No Use for a Name,,
2254,Beatsteaks,,
2255,Saxon,,
2256,Angie Stone,,
2257,Darius Rucker,,
2258,The Fall,,
2259,Madlib,,
2260,Volcano Choir,,
2261,Ricky Nelson,,
2262,The Enemy,,
2263,Jamie Lidell,,
2264,Deltron 3030,,
2265,Rodney Atkins,,
2266,The Knack,,
2267,Dzihan & Kamien,,
2268,Tortoise,,
2269,Stars of the Lid,,
2270,Cannibal Corpse,,
2271,Logic,,
2272,Vengaboys,,
2273,Billie Eilish,,
2274,Ram Jam,,
2275,Milow,,
2276,Korpiklaani,,
2277,David Banner,,
2278,The Dø,,
2279,Good Shoes,,
2280,Nicolas Jaar,,
2281,Urge Overkill,,
2282,Khalid,,
2283,The Outfield,,
2284,Danny Brown,,
2285,Warren Zevon,,
2286,Lil Boosie,,
2287,The Hoosiers,,
2288,Jungle,,
2289,Bag Raiders,,
2290,dead prez,,
2291,Sunrise Avenue,,
2292,Matchbook Romance,,
2293,The Courteeners,,
2294,Squeeze,,
2295,Fun Lovin' Criminals,,
2296,A Great Big World,,
2297,Carl Orff,,
2298,Nneka,,
2299,Electric Guest,,
2300,Parachute,,
2301,Stat Quo,,
2302,Suicide Silence,,
2303,Joe Nichols,,
2304,The Early November,,
2305,Wolfgang Gartner,,
2306,Guru Josh Project,,
2307,Knife Party,,
2309,Yonderboi,,
2310,Kim Carnes,,
2311,Noisettes,,
2312,Fastball,,
2313,Paul Anka,,
2314,CunninLynguists,,
2315,Michael Andrews,,
2316,Azure Ray,,
2317,Raphael Saadiq,,
2318,Jónsi,,
2320,Gabrielle,,
2321,36 Crazyfists,,
2322,Airbourne,,
2323,Audio Bullys,,
2324,tUnE-yArDs,,
2325,Netsky,,
2326,The Sugarhill Gang,,
2327,Graham Coxon,,
2328,X Ambassadors,,
2329,Sleater-Kinney,,
2330,Louis Prima,,
2331,Donell Jones,,
2332,Joe Jackson,,
2333,Gojira,,
2334,Ride,,
2335,Goldmund,,
2337,Gary Allan,,
2338,K-Ci & JoJo,,
2339,Tangerine Dream,,
2340,Little Big Town,,
2341,Igor Stravinsky,,
2342,Miles Kane,,
2343,Tamia,,
2344,Anouk,,
2346,The Books,,
2347,Lucinda Williams,,
2348,Baths,,
2349,Ted Leo and the Pharmacists,,
2350,Stardust,,
2351,The Apples in Stereo,,
2352,Jon Bon Jovi,,
2353,Atlas Sound,,
2354,Darwin Deez,,
2355,Dustin O'Halloran,,
2356,Public Image Ltd.,,
2357,Yo-Yo Ma,,
2358,Blind Faith,,
2359,Midnight Juggernauts,,
2360,Glasvegas,,
2361,Omi,,
2362,Jean Sibelius,,
2363,Shakin' Stevens,,
2364,Traveling Wilburys,,
2365,Reamonn,,
2366,Xavier Rudd,,
2367,Tyrese,,
2368,Gustavo Santaolalla,,
2369,The Thrills,,
2370,Why?,,
2371,Rae Sremmurd,,
2372,Vetiver,,
2373,Deep Forest,,
2374,Mike & The Mechanics,,
2375,Mayer Hawthorne,,
2376,Matt Wertz,,
2377,Eisley,,
2378,Freelance Whales,,
2379,UFO,,
2380,The Coasters,,
2381,The Morning Benders,,
2382,Westside Connection,,
2383,Andrew Lloyd Webber,,
2384,Gioacchino Rossini,,
2385,Sizzla,,
2386,Voxtrot,,
2387,Do Make Say Think,,
2388,Mark Lanegan,,
2389,Waylon Jennings,,
2390,Hüsker Dü,,
2391,The Cat Empire,,
2392,Spineshank,,
2393,Tilly and the Wall,,
2394,Glen Campbell,,
2395,Jamelia,,
2396,Marshmello,,
2397,Happy Mondays,,
2398,Albert King,,
2399,Lighthouse Family,,
2400,Freestylers,,
2401,Idina Menzel,,
2402,Sister Sledge,,
2403,YG,,
2404,The Polyphonic Spree,,
2405,Mercury Rev,,
2406,Oomph!,,
2407,Slum Village,,
2408,Dillon Francis,,
2409,Meredith Brooks,,
2410,Chris Young,,
2411,Handsome Boy Modeling School,,
2412,Craig Morgan,,
2413,Toad The Wet Sprocket,,
2415,Deee-Lite,,
2416,Behemoth,,
2417,Sondre Lerche,,
2418,Dr. John,,
2419,Tomaso Giovanni Albinoni,,
2420,The Crystals,,
2421,Arvo Pärt,,
2422,Deep Dish,,
2423,Damon Albarn,,
2424,Johnny Flynn,,
2425,Mason Jennings,,
2426,Sabaton,,
2427,The Fiery Furnaces,,
2428,植松伸夫,,
2429,Killing Joke,,
2430,Bobby Valentino,,
2431,Lost Frequencies,,
2432,Paradise Lost,,
2433,Hannah Montana,,
2434,Dru Hill,,
2435,Rednex,,
2436,Mo' Horizons,,
2437,Ensiferum,,
